id;nom;date;grid_lon;grid_lat;pr;hurs;sfcWind;tasmax;tasmin;rsds;etp;etpFAO
13510;Boigneville;2016/10/17;2.39043578;48.31996732;2;90;0.9;16.3;10.7;528.9;1.3;0.8
13510;Boigneville;2016/10/18;2.39043578;48.31996732;1.8;84.1;2;15.9;5.5;690.6;1.3;1
13510;Boigneville;2016/10/19;2.39043578;48.31996732;1.5;87.1;2.1;12.7;5.2;400.1;0.7;0.8
13510;Boigneville;2016/10/20;2.39043578;48.31996732;0;86.1;2.3;13.5;8.4;209;0.7;0.9
13510;Boigneville;2016/10/21;2.39043578;48.31996732;1.5;89.2;1.3;13;8.5;344;0.8;0.7
13510;Boigneville;2016/10/22;2.39043578;48.31996732;0.1;95.1;0.7;9.6;6.5;370.8;0.7;0.5
13510;Boigneville;2016/10/23;2.39043578;48.31996732;8.7;90;2.4;11.4;4.2;605.2;1;0.7
13510;Boigneville;2016/10/24;2.39043578;48.31996732;2.2;96.4;0.6;13;9.8;86.6;0.1;0.5
13510;Boigneville;2016/10/25;2.39043578;48.31996732;0;97.3;0.8;13;10.1;138.1;0.3;0.5
13510;Boigneville;2016/10/26;2.39043578;48.31996732;0;94.5;1.1;12.8;10.7;288.7;0.7;0.6
13510;Boigneville;2016/10/27;2.39043578;48.31996732;0.1;92.1;0.6;12.7;6.5;654.7;1.2;0.5
13510;Boigneville;2016/10/28;2.39043578;48.31996732;0;90.2;0.4;11.6;3.3;158.2;0.6;0.5
13510;Boigneville;2016/10/29;2.39043578;48.31996732;0;89.5;2.2;12.6;10.7;149.7;0.8;0.7
13510;Boigneville;2016/10/30;2.39043578;48.31996732;0;82.6;2.2;15.1;7.5;790.8;1.3;0.9
13510;Boigneville;2016/10/31;2.39043578;48.31996732;0;82.7;1.5;15.7;6.4;754.4;1.4;0.8
13510;Boigneville;2016/11/01;2.39043578;48.31996732;0;92.7;0.7;13.7;2.5;551.4;0.9;0.4
13510;Boigneville;2016/11/02;2.39043578;48.31996732;0;88.2;1.1;11.8;6;413.6;0.7;0.6
13510;Boigneville;2016/11/03;2.39043578;48.31996732;0;84.3;1.1;10.4;-1.7;678.4;1;0.5
13510;Boigneville;2016/11/04;2.39043578;48.31996732;10.2;95.7;0.7;7.6;1.6;78.3;0.1;0.4
13510;Boigneville;2016/11/05;2.39043578;48.31996732;1.2;86.2;2.3;10;6.6;319.9;0.7;0.7
13510;Boigneville;2016/11/06;2.39043578;48.31996732;1.1;86.9;1.8;8.2;3.1;623.3;1;0.5
13510;Boigneville;2016/11/07;2.39043578;48.31996732;6.5;96.9;2;3.4;1.3;110;0.2;0.3
13510;Boigneville;2016/11/08;2.39043578;48.31996732;5.5;89.9;2.1;6.4;1.2;364;0.5;0.5
13510;Boigneville;2016/11/09;2.39043578;48.31996732;6.2;88.7;3.3;9.4;4.6;131.8;0.4;0.7
13510;Boigneville;2016/11/10;2.39043578;48.31996732;2.7;91.7;2.9;9.7;6.9;293.8;0.6;0.6
13510;Boigneville;2016/11/11;2.39043578;48.31996732;0;86.5;1.8;9.2;3.1;400.1;0.8;0.5
13510;Boigneville;2016/11/12;2.39043578;48.31996732;5.2;93.1;2.2;6.7;-2.7;188.3;0.2;0.4
13510;Boigneville;2016/11/13;2.39043578;48.31996732;0.7;96.4;2.7;8.8;5.5;60.9;0.2;0.4
13510;Boigneville;2016/11/14;2.39043578;48.31996732;0.8;91.7;1.4;7.9;6.1;116.7;0.4;0.5
13510;Boigneville;2016/11/15;2.39043578;48.31996732;0.5;98;2.3;11.4;6.8;123.4;0.3;0.4
13510;Boigneville;2016/11/16;2.39043578;48.31996732;0.8;95.4;3.6;11.8;11.2;56;0.4;0.5
13510;Boigneville;2016/11/17;2.39043578;48.31996732;4.8;88.2;5.5;12.6;9.7;296.7;0.7;0.9
13510;Boigneville;2016/11/18;2.39043578;48.31996732;0;82;4.4;10;5.8;414;0.8;1
13510;Boigneville;2016/11/19;2.39043578;48.31996732;0.8;81.3;4.1;10.4;3.6;523.9;1.1;0.9
13510;Boigneville;2016/11/20;2.39043578;48.31996732;5.8;87.6;5.8;11.8;7.4;94.7;0.5;1
13510;Boigneville;2016/11/21;2.39043578;48.31996732;0.9;85.5;4.4;14.1;11;156.5;1.1;1.1
13510;Boigneville;2016/11/22;2.39043578;48.31996732;6;88.7;2.5;10.9;8.2;279.7;0.6;0.6
13510;Boigneville;2016/11/23;2.39043578;48.31996732;0;90.2;2.2;13.1;8.1;220.3;0.3;0.6
13510;Boigneville;2016/11/24;2.39043578;48.31996732;0;84.7;3.2;12.6;10.2;207.9;0.9;0.9
13510;Boigneville;2016/11/25;2.39043578;48.31996732;1;89.4;3;8.9;7.8;135.2;0.6;0.6
13510;Boigneville;2016/11/26;2.39043578;48.31996732;0;93.5;1.6;9.3;7.3;72.7;0.3;0.5
13510;Boigneville;2016/11/27;2.39043578;48.31996732;0;83.4;3.5;8.6;3.3;500.8;0.7;0.6
13510;Boigneville;2016/11/28;2.39043578;48.31996732;0;69.4;5.5;6.1;2.9;707.9;1.5;1.3
13510;Boigneville;2016/11/29;2.39043578;48.31996732;0;69.8;3.3;3.4;-1.6;749.2;1.1;0.7
13510;Boigneville;2016/11/30;2.39043578;48.31996732;0;79.2;0.4;4.7;-4.6;649.3;0.9;0
13510;Boigneville;2016/12/01;2.39043578;48.31996732;0;83.1;0.4;5.5;-5.8;595.5;0.8;0
13510;Boigneville;2016/12/02;2.39043578;48.31996732;0;94.7;1.1;5.6;-3;115.2;0.2;0.3
13510;Boigneville;2016/12/03;2.39043578;48.31996732;0;82.7;3.8;6.2;2.6;611.5;0.7;0.5
13510;Boigneville;2016/12/04;2.39043578;48.31996732;0;85.4;2.1;3.5;-2.9;638;0.6;0.1
13510;Boigneville;2016/12/05;2.39043578;48.31996732;0;87.3;1.1;7.6;-0.4;547.7;0.9;0.1
13510;Boigneville;2016/12/06;2.39043578;48.31996732;0;89.3;0.4;8.1;-1.2;315.8;0.6;0.1
13510;Boigneville;2016/12/07;2.39043578;48.31996732;0;89;0.8;9;-0.5;362.9;0.8;0.2
13510;Boigneville;2016/12/08;2.39043578;48.31996732;0;88.5;0.9;7.6;-1.4;352.6;0.7;0.2
13510;Boigneville;2016/12/09;2.39043578;48.31996732;0.1;89.9;0.9;9.4;-0.7;268.7;0.7;0.2
13510;Boigneville;2016/12/10;2.39043578;48.31996732;0.1;97.6;1.4;4.6;-0.9;190;0.3;0.2
13510;Boigneville;2016/12/11;2.39043578;48.31996732;0;97.1;1.2;8.1;2.1;162.9;0.3;0.3
13510;Boigneville;2016/12/12;2.39043578;48.31996732;1.9;94.4;1.7;5.1;3.5;107.6;0.3;0.4
13510;Boigneville;2016/12/13;2.39043578;48.31996732;0;89.9;1.4;7.4;4.7;122.1;0.4;0.4
13510;Boigneville;2016/12/14;2.39043578;48.31996732;0;86.1;0.9;8;0.1;455.6;0.7;0.1
13510;Boigneville;2016/12/15;2.39043578;48.31996732;0;91.4;1.1;6.2;-2.2;273.1;0.4;0.2
13510;Boigneville;2016/12/16;2.39043578;48.31996732;0;89.1;1.1;9.9;3.6;303.2;0.7;0.2
13510;Boigneville;2016/12/17;2.39043578;48.31996732;0;93.5;1.6;8.2;-0.7;508.9;0.7;0
13510;Boigneville;2016/12/18;2.39043578;48.31996732;0.1;98.9;1.6;3.1;2.1;160.1;0.2;0.2
13510;Boigneville;2016/12/19;2.39043578;48.31996732;0;91.6;2.6;5.6;1.9;141.8;0.3;0.4
13510;Boigneville;2016/12/20;2.39043578;48.31996732;0;89.6;1.3;4.9;2.6;169.2;0.4;0.4
13510;Boigneville;2016/12/21;2.39043578;48.31996732;15.4;90.3;2.9;6.9;0;206.9;0.4;0.4
13510;Boigneville;2016/12/22;2.39043578;48.31996732;2;97;1.9;8.2;5.6;76.2;0.3;0.4
13510;Boigneville;2016/12/23;2.39043578;48.31996732;1.8;97.5;2.5;8.1;0.8;57.8;0.2;0.3
13510;Boigneville;2016/12/24;2.39043578;48.31996732;0;93.5;2.4;8.7;5.8;177.4;0.3;0.4
13510;Boigneville;2016/12/25;2.39043578;48.31996732;0.1;90.8;3.1;9.9;6.7;62.3;0.4;0.6
13510;Boigneville;2016/12/26;2.39043578;48.31996732;0.1;92.2;2.1;10.5;6.1;99.6;0.4;0.5
13510;Boigneville;2016/12/27;2.39043578;48.31996732;0;88.4;1.1;6;-2.5;520.7;0.7;0
13510;Boigneville;2016/12/28;2.39043578;48.31996732;0;85.2;1.9;5.5;-0.1;491.9;0.7;0.2
13510;Boigneville;2016/12/29;2.39043578;48.31996732;0;93.4;1.4;1.6;-1.3;391.6;0.6;0.1
13510;Boigneville;2016/12/30;2.39043578;48.31996732;0;96.9;0.7;-3;-3.3;233.2;0.3;0.1
13510;Boigneville;2016/12/31;2.39043578;48.31996732;0;96.9;1;-3.3;-3.8;225.2;0.2;0.1
13510;Boigneville;2017/01/01;2.39043578;48.31996732;0.5;97.7;1.8;-0.1;-5.2;188.3;0.2;0.2
13510;Boigneville;2017/01/02;2.39043578;48.31996732;0.7;98.4;1.4;0.8;-1.4;82.5;0.1;0.3
13510;Boigneville;2017/01/03;2.39043578;48.31996732;0;98.6;1.4;0.2;-0.6;168.4;0.2;0.2
13510;Boigneville;2017/01/04;2.39043578;48.31996732;0.7;96.5;2.5;3.5;-0.9;49;0.1;0.3
13510;Boigneville;2017/01/05;2.39043578;48.31996732;0.1;91.9;1.6;5;-0.6;334.5;0.6;0.2
13510;Boigneville;2017/01/06;2.39043578;48.31996732;0;85.7;0.7;0.7;-4;541.5;0.6;0
13510;Boigneville;2017/01/07;2.39043578;48.31996732;0.9;88.8;1.1;2;-6.6;95.5;0.3;0.3
13510;Boigneville;2017/01/08;2.39043578;48.31996732;0.5;98;0.6;5.6;0.1;67.7;0.2;0.3
13510;Boigneville;2017/01/09;2.39043578;48.31996732;6.7;98.2;2.3;7.1;3.7;91.8;0.2;0.3
13510;Boigneville;2017/01/10;2.39043578;48.31996732;1;95.4;1.4;6.8;2.5;90.8;0.2;0.4
13510;Boigneville;2017/01/11;2.39043578;48.31996732;0.6;92.3;3.2;8.4;4.4;110;0.2;0.5
13510;Boigneville;2017/01/12;2.39043578;48.31996732;6.1;88.8;4.6;7.5;5.1;131.1;0.6;0.7
13510;Boigneville;2017/01/13;2.39043578;48.31996732;1.6;87.6;3.8;4.4;0.8;451.9;0.6;0.5
13510;Boigneville;2017/01/14;2.39043578;48.31996732;0.7;91.1;2.1;3.2;0;110.2;0.2;0.4
13510;Boigneville;2017/01/15;2.39043578;48.31996732;3.8;97.3;1.4;2.6;-1.3;78.8;0.2;0.3
13510;Boigneville;2017/01/16;2.39043578;48.31996732;0.1;93.3;2.1;2.2;0.3;113.9;0.2;0.4
13510;Boigneville;2017/01/17;2.39043578;48.31996732;0;84.1;4;-0.1;-2.9;568.4;0.5;0.4
13510;Boigneville;2017/01/18;2.39043578;48.31996732;0;73.9;4.7;-0.6;-4.3;703;0.8;0.7
13510;Boigneville;2017/01/19;2.39043578;48.31996732;0;77.7;3;-0.8;-4.4;808.3;0.7;0.4
13510;Boigneville;2017/01/20;2.39043578;48.31996732;0;82.6;1.4;-1.1;-6.1;778;0.6;0.2
13510;Boigneville;2017/01/21;2.39043578;48.31996732;0;89.4;0.6;-1.6;-9;608.7;0.5;0.1
13510;Boigneville;2017/01/22;2.39043578;48.31996732;0;80.6;1.3;3.3;-7.6;644.3;0.5;0.3
13510;Boigneville;2017/01/23;2.39043578;48.31996732;0;87.1;1.8;1.3;-3.2;713.2;0.7;0.2
13510;Boigneville;2017/01/24;2.39043578;48.31996732;0;97.2;0.9;-0.2;-3.3;100;0.1;0.3
13510;Boigneville;2017/01/25;2.39043578;48.31996732;0;88.3;3;-0.5;-2.2;166.4;0.4;0.5
13510;Boigneville;2017/01/26;2.39043578;48.31996732;0.2;79;2.4;0.1;-5.9;813.7;0.7;0.4
13510;Boigneville;2017/01/27;2.39043578;48.31996732;0;77.8;3;8;-0.5;426;0.6;0.9
13510;Boigneville;2017/01/28;2.39043578;48.31996732;0;84;2.7;8.2;3.3;195.7;0.6;0.8
13510;Boigneville;2017/01/29;2.39043578;48.31996732;0.6;92.4;2.8;7.5;2.2;52.3;0.3;0.5
13510;Boigneville;2017/01/30;2.39043578;48.31996732;2.4;94.8;3.1;10;5.8;75.6;0.2;0.5
13510;Boigneville;2017/01/31;2.39043578;48.31996732;0.2;98.2;0.7;11.5;9.3;70.1;0.3;0.4
13510;Boigneville;2017/02/01;2.39043578;48.31996732;0.2;93;2.3;11.2;7.9;296.7;0.6;0.5
13510;Boigneville;2017/02/02;2.39043578;48.31996732;0.7;85;3.7;11.6;7.2;159.9;0.6;1
13510;Boigneville;2017/02/03;2.39043578;48.31996732;8.9;84.7;4.8;9.9;6.9;611.8;1.1;1
13510;Boigneville;2017/02/04;2.39043578;48.31996732;6.3;92.4;3.3;7.3;4.9;134.6;0.5;0.6
13510;Boigneville;2017/02/05;2.39043578;48.31996732;1.5;90.4;2.8;9.3;4.7;225.5;0.6;0.6
13510;Boigneville;2017/02/06;2.39043578;48.31996732;6.6;84.5;2.5;8;4.7;391.4;0.7;0.8
13510;Boigneville;2017/02/07;2.39043578;48.31996732;0.6;88.9;2;10;4.9;201.8;0.6;0.6
13510;Boigneville;2017/02/08;2.39043578;48.31996732;0;85;2.4;8;2;338.5;0.5;0.7
13510;Boigneville;2017/02/09;2.39043578;48.31996732;0;88.7;2.5;3.8;2.9;365.5;0.5;0.6
13510;Boigneville;2017/02/10;2.39043578;48.31996732;0;84.3;2.6;2.5;-0.6;253.7;0.5;0.6
13510;Boigneville;2017/02/11;2.39043578;48.31996732;0;87.6;0.9;0.7;-2.9;233.9;0.2;0.4
13510;Boigneville;2017/02/12;2.39043578;48.31996732;0.2;90.2;2.8;6.8;-0.3;237.8;0.4;0.6
13510;Boigneville;2017/02/13;2.39043578;48.31996732;0.3;77.6;3.5;8;2.2;876.3;1.1;1.1
13510;Boigneville;2017/02/14;2.39043578;48.31996732;0.7;86.5;2.3;10.5;3.4;144.6;0.5;0.8
13510;Boigneville;2017/02/15;2.39043578;48.31996732;0.1;80.6;1.6;15.3;6.4;895.9;1.5;1
13510;Boigneville;2017/02/16;2.39043578;48.31996732;5.2;95.5;0.7;10.3;6.1;364.4;0.7;0.5
13510;Boigneville;2017/02/17;2.39043578;48.31996732;0.2;97.4;0.3;7.7;2.5;302.1;0.5;0.5
13510;Boigneville;2017/02/18;2.39043578;48.31996732;0;93;1;7.1;1.1;553.6;0.9;0.5
13510;Boigneville;2017/02/19;2.39043578;48.31996732;0;90.7;0.7;9.3;-1.6;560;0.8;0.6
13510;Boigneville;2017/02/20;2.39043578;48.31996732;0.1;92.4;2.9;10.8;5.8;115.9;0.3;0.6
13510;Boigneville;2017/02/21;2.39043578;48.31996732;0;91.2;3;11;9.9;124.4;0.5;0.7
13510;Boigneville;2017/02/22;2.39043578;48.31996732;0;81.8;4.2;11.3;9;257.8;1;1.3
13510;Boigneville;2017/02/23;2.39043578;48.31996732;0;80.4;5;10;8.3;161.8;1.2;1.4
13510;Boigneville;2017/02/24;2.39043578;48.31996732;0;76.7;2.2;8.6;2.7;716.9;1.1;1.1
13510;Boigneville;2017/02/25;2.39043578;48.31996732;0;73.7;2.3;10;-3;776.2;1.1;1.2
13510;Boigneville;2017/02/26;2.39043578;48.31996732;0;79.5;3.6;11.1;3.2;244.7;0.6;1.2
13510;Boigneville;2017/02/27;2.39043578;48.31996732;9.8;83.6;6.4;11.1;6.5;235.9;1;1.3
13510;Boigneville;2017/02/28;2.39043578;48.31996732;2.8;83.8;4.6;7.1;3.9;475.8;0.8;1.1
13510;Boigneville;2017/03/01;2.39043578;48.31996732;12.7;89.4;4.8;11.1;5.6;317.2;0.8;0.9
13510;Boigneville;2017/03/02;2.39043578;48.31996732;0;76.6;2.8;10.8;4.6;763.7;1.2;1.4
13510;Boigneville;2017/03/03;2.39043578;48.31996732;4;75.5;2.8;13.4;4.8;677;1;1.5
13510;Boigneville;2017/03/04;2.39043578;48.31996732;12.9;91.9;2.5;8.3;6.5;254.4;0.4;0.7
13510;Boigneville;2017/03/05;2.39043578;48.31996732;10.5;87.1;4.1;7.3;4.1;284.3;0.5;0.9
13510;Boigneville;2017/03/06;2.39043578;48.31996732;16.2;90.5;3.3;6.2;3.3;229.6;0.3;0.7
13510;Boigneville;2017/03/07;2.39043578;48.31996732;1.1;81.6;2.4;8.7;5.1;357.8;0.8;1
13510;Boigneville;2017/03/08;2.39043578;48.31996732;0.5;93.1;4.2;13.1;4.6;191;0.2;0.7
13510;Boigneville;2017/03/09;2.39043578;48.31996732;0.2;93.7;2.7;12.6;10.8;212.1;0.5;0.7
13510;Boigneville;2017/03/10;2.39043578;48.31996732;0;96.4;1.7;9.1;7.9;394.9;0.7;0.7
13510;Boigneville;2017/03/11;2.39043578;48.31996732;0;78.1;1.3;13.3;-0.2;842.8;1.3;1.2
13510;Boigneville;2017/03/12;2.39043578;48.31996732;0;78.2;1.8;16.7;4.7;951.6;1.8;1.5
13510;Boigneville;2017/03/13;2.39043578;48.31996732;0;82.7;3.2;14.2;6;753.8;1.2;1.4
13510;Boigneville;2017/03/14;2.39043578;48.31996732;0;80.2;1.8;14.1;2.1;1073.7;1.5;1.4
13510;Boigneville;2017/03/15;2.39043578;48.31996732;0;84.6;1.7;12.6;8.8;530.6;1;1.1
13510;Boigneville;2017/03/16;2.39043578;48.31996732;0;80.1;1;17.4;3.1;1649;2.6;1.8
13510;Boigneville;2017/03/17;2.39043578;48.31996732;0;78.4;2.3;11.5;6.7;386.7;0.9;1.3
13510;Boigneville;2017/03/18;2.39043578;48.31996732;0.6;85.7;4.5;12.1;7.3;226.9;0.7;1.2
13510;Boigneville;2017/03/19;2.39043578;48.31996732;0;85.5;3.3;11.9;10.2;222.8;0.7;1.1
13510;Boigneville;2017/03/20;2.39043578;48.31996732;0;79.3;4.1;11.1;8.7;178;1;1.4
13510;Boigneville;2017/03/21;2.39043578;48.31996732;0.5;82.1;1.9;8.6;7.7;429;0.7;1.1
13510;Boigneville;2017/03/22;2.39043578;48.31996732;0.7;79;2.5;11.1;2.6;691.2;1.2;1.3
13510;Boigneville;2017/03/23;2.39043578;48.31996732;12.8;89;1.5;10.5;4.9;282.2;0.6;0.8
13510;Boigneville;2017/03/24;2.39043578;48.31996732;2.1;88;2.7;12.1;5.8;565.9;0.8;1.1
13510;Boigneville;2017/03/25;2.39043578;48.31996732;0;62.9;4.8;15.4;6.3;1695.3;3;3.3
13510;Boigneville;2017/03/26;2.39043578;48.31996732;0;67.8;1.6;15.7;5.5;1568.6;2.3;2.3
13510;Boigneville;2017/03/27;2.39043578;48.31996732;0.1;71.8;1.6;17.5;4.4;1481.4;2.6;2.2
13510;Boigneville;2017/03/28;2.39043578;48.31996732;0;77.2;1.9;16.1;4.2;1002.5;1.7;1.7
13510;Boigneville;2017/03/29;2.39043578;48.31996732;0;70.4;1.1;18.3;4.2;1126.6;2;1.9
13510;Boigneville;2017/03/30;2.39043578;48.31996732;0;63.4;1.9;21.3;6.1;1474.6;2.8;2.8
13510;Boigneville;2017/03/31;2.39043578;48.31996732;0.3;72.4;2.9;15.7;10.6;700.4;1.6;2.1
13510;Boigneville;2017/04/01;2.39043578;48.31996732;0.3;79.3;2.1;14.6;8.2;1025.3;1.6;1.8
13510;Boigneville;2017/04/02;2.39043578;48.31996732;0.1;74.8;1.7;17;5.7;1251.3;2;2.1
13510;Boigneville;2017/04/03;2.39043578;48.31996732;0;68.2;1.4;18.4;4.8;1491.2;2.6;2.4
13510;Boigneville;2017/04/04;2.39043578;48.31996732;0;75.5;2.2;16.7;4.8;881.1;1.7;1.9
13510;Boigneville;2017/04/05;2.39043578;48.31996732;0;71.8;3.6;14.5;7.6;1270.5;2;2.5
13510;Boigneville;2017/04/06;2.39043578;48.31996732;0;68.6;3.7;12.6;5.3;1467.9;2.5;2.6
13510;Boigneville;2017/04/07;2.39043578;48.31996732;0;73.3;1.5;15.5;2;1946.3;2.8;2.4
13510;Boigneville;2017/04/08;2.39043578;48.31996732;0;72.1;1.7;18.6;4.1;2134.5;3.5;2.9
13510;Boigneville;2017/04/09;2.39043578;48.31996732;0;64.7;1.1;22.6;4.4;2178.9;4;3.2
13510;Boigneville;2017/04/10;2.39043578;48.31996732;0;72.3;3;14.6;8.7;760.3;1.6;2.1
13510;Boigneville;2017/04/11;2.39043578;48.31996732;0;66.2;1.9;14.2;4.9;1706.6;2.6;2.6
13510;Boigneville;2017/04/12;2.39043578;48.31996732;0;70.7;1.8;16.4;2.8;1933.2;2.9;2.7
13510;Boigneville;2017/04/13;2.39043578;48.31996732;0;77.8;1.1;14.3;6.6;454.3;0.8;1.2
13510;Boigneville;2017/04/14;2.39043578;48.31996732;0;70.4;1.4;15.7;8.8;1043.3;1.8;2
13510;Boigneville;2017/04/15;2.39043578;48.31996732;0.8;82.8;2;12.7;7.1;330.6;0.7;1.2
13510;Boigneville;2017/04/16;2.39043578;48.31996732;0;72.4;1.7;14;5.7;1061.3;1.9;2
13510;Boigneville;2017/04/17;2.39043578;48.31996732;0.1;76.1;2.5;12.5;5.4;1152.2;1.6;2
13510;Boigneville;2017/04/18;2.39043578;48.31996732;0;75.5;2.8;9.7;2.6;1257.9;1.7;1.9
13510;Boigneville;2017/04/19;2.39043578;48.31996732;0;59.8;3.5;10.6;2.8;1934.9;2.9;3
13510;Boigneville;2017/04/20;2.39043578;48.31996732;0;54.9;2.4;11;1.3;2138;3;3
13510;Boigneville;2017/04/21;2.39043578;48.31996732;0;58.6;0.8;15.4;1.1;2424.1;3.7;3
13510;Boigneville;2017/04/22;2.39043578;48.31996732;0;74.4;2.2;14.7;5.6;1193.4;2.2;2.2
13510;Boigneville;2017/04/23;2.39043578;48.31996732;0;65.2;2.5;13.4;4.5;2098.6;3.2;3.1
13510;Boigneville;2017/04/24;2.39043578;48.31996732;0;63.1;1.7;15.6;3;1896.7;2.7;2.9
13510;Boigneville;2017/04/25;2.39043578;48.31996732;0.2;65.6;3.2;8.6;6.2;633.9;1.4;2
13510;Boigneville;2017/04/26;2.39043578;48.31996732;2.3;70.8;1.8;8.9;2.8;1837.5;2.5;2.3
13510;Boigneville;2017/04/27;2.39043578;48.31996732;0.9;74.6;2.2;10.5;1.8;1359.3;1.9;2
13510;Boigneville;2017/04/28;2.39043578;48.31996732;0.3;80.6;0.8;11.8;0.9;1206.8;1.5;1.6
13510;Boigneville;2017/04/29;2.39043578;48.31996732;0;69.7;2.4;14.9;2.9;1919.1;2.9;2.9
13510;Boigneville;2017/04/30;2.39043578;48.31996732;12.1;69.6;3;16.4;6.3;942.5;2.2;2.5
13510;Boigneville;2017/05/01;2.39043578;48.31996732;0.9;72.3;4.1;13.8;7.6;1123.4;2.4;2.6
13510;Boigneville;2017/05/02;2.39043578;48.31996732;1.1;74.9;1.3;15.2;6.7;1406.9;2.2;2.3
13510;Boigneville;2017/05/03;2.39043578;48.31996732;4.5;91.7;1;11.5;8.3;542.6;1;1.1
13510;Boigneville;2017/05/04;2.39043578;48.31996732;1.2;87.6;1.4;14.2;8.2;1307.3;2.1;2
13510;Boigneville;2017/05/05;2.39043578;48.31996732;0.7;79.5;3.4;17;6.3;1588.6;2.3;2.7
13510;Boigneville;2017/05/06;2.39043578;48.31996732;3.7;89.1;1.8;12.2;10.8;339.1;0.7;1
13510;Boigneville;2017/05/07;2.39043578;48.31996732;0;87.5;2.6;12.8;10;1162.2;1.8;1.9
13510;Boigneville;2017/05/08;2.39043578;48.31996732;0.1;82.8;2.9;12.2;7.7;393.5;1.1;1.3
13510;Boigneville;2017/05/09;2.39043578;48.31996732;0.2;70;3.1;15.2;6.5;2117.2;3.4;3.4
13510;Boigneville;2017/05/10;2.39043578;48.31996732;0.8;64.3;2.4;19.6;5.6;2166;3.3;3.8
13510;Boigneville;2017/05/11;2.39043578;48.31996732;0.6;85.6;2.2;16.8;12.9;1053.7;2.2;2
13510;Boigneville;2017/05/12;2.39043578;48.31996732;6.9;88.1;2.4;19;11.7;941.2;2.1;1.9
13510;Boigneville;2017/05/13;2.39043578;48.31996732;0;79.2;2.5;17.9;11.8;1699.8;3;3
13510;Boigneville;2017/05/14;2.39043578;48.31996732;0.7;77.9;1.9;18.2;11.1;1442.8;2.6;2.7
13510;Boigneville;2017/05/15;2.39043578;48.31996732;0;73.7;1;21.8;9.2;1041;1.9;2.2
13510;Boigneville;2017/05/16;2.39043578;48.31996732;0;66.7;1.2;25.2;12.9;1164.4;2.2;2.8
13510;Boigneville;2017/05/17;2.39043578;48.31996732;7.3;71.3;2.3;27;15.1;1825.2;4.2;4.1
13510;Boigneville;2017/05/18;2.39043578;48.31996732;16.1;88.4;2.4;19.6;11.5;784.4;1.7;1.7
13510;Boigneville;2017/05/19;2.39043578;48.31996732;1.1;81.8;2.8;13.7;9.2;1432.4;2.2;2.4
13510;Boigneville;2017/05/20;2.39043578;48.31996732;0.1;80.3;2.2;15.9;7;1746.2;2.7;2.7
13510;Boigneville;2017/05/21;2.39043578;48.31996732;0;72;1.4;19.5;7.7;1919.8;3.2;3.2
13510;Boigneville;2017/05/22;2.39043578;48.31996732;0;69;1.5;23.5;11;2414;4.2;4.3
13510;Boigneville;2017/05/23;2.39043578;48.31996732;0;76.6;2.1;22.4;13.2;1905.7;3.5;3.6
13510;Boigneville;2017/05/24;2.39043578;48.31996732;0;80.7;1.5;22.1;14.5;934.1;2;2.2
13510;Boigneville;2017/05/25;2.39043578;48.31996732;0;66;3.2;24.5;14.3;3117.6;6.1;6
13510;Boigneville;2017/05/26;2.39043578;48.31996732;0;62.3;2.8;26.5;14.4;3163.5;6.5;6.3
13510;Boigneville;2017/05/27;2.39043578;48.31996732;1.2;70;1.4;28.1;16.2;1886.3;3.8;4.1
13510;Boigneville;2017/05/28;2.39043578;48.31996732;0;74;1.3;28.7;17.6;1877.8;3.8;4
13510;Boigneville;2017/05/29;2.39043578;48.31996732;0.1;74.6;1.6;26.2;18.7;1327;2.9;3.2
13510;Boigneville;2017/05/30;2.39043578;48.31996732;0;76.8;2.2;21.8;17.2;711.5;1.9;2.3
13510;Boigneville;2017/05/31;2.39043578;48.31996732;0;72.4;2;22.8;13.3;1618.8;3.1;3.4
13510;Boigneville;2017/06/01;2.39043578;48.31996732;0;66.4;1.7;26;13.9;2467;4.8;4.8
13510;Boigneville;2017/06/02;2.39043578;48.31996732;22.2;79.2;0.9;25.7;17.5;1059.8;2.3;2.5
13510;Boigneville;2017/06/03;2.39043578;48.31996732;4.6;88.3;1.9;20;14.4;591.2;1.5;1.6
13510;Boigneville;2017/06/04;2.39043578;48.31996732;0;74.1;1.6;19.1;9.2;1670.4;2.8;3
13510;Boigneville;2017/06/05;2.39043578;48.31996732;7.2;72.7;2.7;20.5;10.6;1787.3;3.5;3.5
13510;Boigneville;2017/06/06;2.39043578;48.31996732;2.3;80.1;4.2;14.8;12.1;2027.5;3.3;3.3
13510;Boigneville;2017/06/07;2.39043578;48.31996732;0;73.5;3.1;17.9;9.5;2108.4;3.5;3.7
13510;Boigneville;2017/06/08;2.39043578;48.31996732;11.9;68.8;2.1;24.6;10.6;1974.4;3.5;4.1
13510;Boigneville;2017/06/09;2.39043578;48.31996732;0;72.6;2.4;21;16.1;1430.6;3.2;3.4
13510;Boigneville;2017/06/10;2.39043578;48.31996732;0;68.1;1.2;25.3;14.3;2652.9;5.5;4.8
13510;Boigneville;2017/06/11;2.39043578;48.31996732;0;64.9;1.7;28;14.9;1760.6;4.2;4.2
13510;Boigneville;2017/06/12;2.39043578;48.31996732;0;68.1;2.6;20.5;13.9;2491.3;4.8;4.6
