Id_point;Position X;Position Y;X_L2E;Y_L2E;X_L93;Y_L93;Longitude;Latitude;Altitude (m);
2491;60;17;540000;1753000; 585722.414 ; 6187484.071 ; 1.60505211 ; 42.77780189 ;1124; 
2492;61;17;548000;1753000; 593712.915 ; 6187417.317 ; 1.70258464 ; 42.77842657 ;969; 
2493;62;17;556000;1753000; 601703.416 ; 6187350.518 ; 1.80011912 ; 42.77896211 ;1306; 
2494;63;17;564000;1753000; 609693.918 ; 6187283.672 ; 1.89765525 ; 42.77940848 ;1467; 
2495;64;17;572000;1753000; 617684.419 ; 6187216.781 ; 1.99519274 ; 42.77976569 ;1355; 
2496;65;17;580000;1753000; 625674.921 ; 6187149.844 ; 2.09273128 ; 42.78003374 ;1053; 
2497;66;17;588000;1753000; 633665.422 ; 6187082.861 ; 2.19027058 ; 42.78021262 ;925; 
2498;67;17;596000;1753000; 641655.923 ; 6187015.833 ; 2.28781033 ; 42.78030234 ;896; 
2499;68;17;604000;1753000; 649646.423 ; 6186948.759 ; 2.38535024 ; 42.78030289 ;706; 
2500;69;17;612000;1753000; 657636.924 ; 6186881.639 ; 2.48288999 ; 42.78021428 ;408; 
2501;70;17;620000;1753000; 665627.424 ; 6186814.474 ; 2.58042930 ; 42.78003650 ;271; 
2502;71;17;628000;1753000; 673617.923 ; 6186747.263 ; 2.67796786 ; 42.77976956 ;157; 
2503;72;17;636000;1753000; 681608.422 ; 6186680.006 ; 2.77550538 ; 42.77941345 ;162; 
2504;73;17;644000;1753000; 689598.920 ; 6186612.704 ; 2.87304154 ; 42.77896818 ;34; 
2505;74;17;652000;1753000; 697589.418 ; 6186545.356 ; 2.97057605 ; 42.77843376 ;6; 
2506;75;17;660000;1753000; 705579.915 ; 6186477.962 ; 3.06810862 ; 42.77781018 ;1; 
2564;133;17;1124000;1753000; 1169025.629 ; 6182491.066 ; 8.71143526 ; 42.58941155 ;8; 
2565;134;17;1132000;1753000; 1177015.985 ; 6182420.984 ; 8.80832535 ; 42.58354797 ;66; 
2566;135;17;1140000;1753000; 1185006.337 ; 6182350.856 ; 8.90519574 ; 42.57759617 ;278; 
2567;136;17;1148000;1753000; 1192996.685 ; 6182280.684 ; 9.00204613 ; 42.57155620 ;528; 
2568;137;17;1156000;1753000; 1200987.028 ; 6182210.466 ; 9.09887624 ; 42.56542808 ;516; 
2569;138;17;1164000;1753000; 1208977.367 ; 6182140.202 ; 9.19568578 ; 42.55921184 ;809; 
2570;139;17;1172000;1753000; 1216967.702 ; 6182069.893 ; 9.29247446 ; 42.55290751 ;750; 
2571;140;17;1180000;1753000; 1224958.033 ; 6181999.539 ; 9.38924200 ; 42.54651512 ;480; 
2572;141;17;1188000;1753000; 1232948.359 ; 6181929.140 ; 9.48598810 ; 42.54003470 ;13; 
2611;37;18;356000;1761000; 402006.712 ; 6196997.314 ; -0.64065833 ; 42.81063812 ;1920; 
2612;38;18;364000;1761000; 409997.242 ; 6196931.612 ; -0.54313282 ; 42.81331520 ;1706; 
2613;39;18;372000;1761000; 417987.773 ; 6196865.864 ; -0.44559844 ; 42.81590318 ;1964; 
2614;40;18;380000;1761000; 425978.305 ; 6196800.070 ; -0.34805549 ; 42.81840205 ;2045; 
2615;41;18;388000;1761000; 433968.839 ; 6196734.231 ; -0.25050426 ; 42.82081181 ;2422; 
2616;42;18;396000;1761000; 441959.374 ; 6196668.346 ; -0.15294506 ; 42.82313244 ;2202; 
2617;43;18;404000;1761000; 449949.910 ; 6196602.415 ; -0.05537817 ; 42.82536393 ;2092; 
2618;44;18;412000;1761000; 457940.447 ; 6196536.439 ; 0.04219609 ; 42.82750626 ;1834; 
2619;45;18;420000;1761000; 465930.985 ; 6196470.417 ; 0.13977743 ; 42.82955944 ;2392; 
2620;46;18;428000;1761000; 473921.525 ; 6196404.349 ; 0.23736554 ; 42.83152344 ;1954; 
2621;47;18;436000;1761000; 481912.065 ; 6196338.235 ; 0.33496014 ; 42.83339826 ;1228; 
2622;48;18;444000;1761000; 489902.606 ; 6196272.076 ; 0.43256091 ; 42.83518388 ;1488; 
2623;49;18;452000;1761000; 497893.147 ; 6196205.870 ; 0.53016755 ; 42.83688031 ;1480; 
2624;50;18;460000;1761000; 505883.690 ; 6196139.620 ; 0.62777977 ; 42.83848753 ;1281; 
2625;51;18;468000;1761000; 513874.233 ; 6196073.323 ; 0.72539727 ; 42.84000554 ;1160; 
2626;52;18;476000;1761000; 521864.777 ; 6196006.981 ; 0.82301974 ; 42.84143432 ;1671; 
2627;53;18;484000;1761000; 529855.322 ; 6195940.593 ; 0.92064689 ; 42.84277387 ;1555; 
2628;54;18;492000;1761000; 537845.867 ; 6195874.159 ; 1.01827840 ; 42.84402419 ;1332; 
2629;55;18;500000;1761000; 545836.412 ; 6195807.679 ; 1.11591399 ; 42.84518526 ;1459; 
2630;56;18;508000;1761000; 553826.958 ; 6195741.154 ; 1.21355335 ; 42.84625708 ;837; 
2631;57;18;516000;1761000; 561817.504 ; 6195674.583 ; 1.31119618 ; 42.84723965 ;1070; 
2632;58;18;524000;1761000; 569808.051 ; 6195607.966 ; 1.40884218 ; 42.84813296 ;1371; 
2633;59;18;532000;1761000; 577798.598 ; 6195541.304 ; 1.50649104 ; 42.84893701 ;1250; 
2634;60;18;540000;1761000; 585789.145 ; 6195474.595 ; 1.60414247 ; 42.84965179 ;728; 
2635;61;18;548000;1761000; 593779.692 ; 6195407.841 ; 1.70179616 ; 42.85027729 ;1346; 
2636;62;18;556000;1761000; 601770.239 ; 6195341.042 ; 1.79945182 ; 42.85081353 ;1408; 
2637;63;18;564000;1761000; 609760.786 ; 6195274.196 ; 1.89710913 ; 42.85126049 ;1033; 
2638;64;18;572000;1761000; 617751.333 ; 6195207.305 ; 1.99476781 ; 42.85161817 ;945; 
2639;65;18;580000;1761000; 625741.880 ; 6195140.368 ; 2.09242755 ; 42.85188657 ;880; 
2640;66;18;588000;1761000; 633732.427 ; 6195073.385 ; 2.19008804 ; 42.85206569 ;577; 
2641;67;18;596000;1761000; 641722.974 ; 6195006.356 ; 2.28774898 ; 42.85215553 ;716; 
2642;68;18;604000;1761000; 649713.520 ; 6194939.282 ; 2.38541008 ; 42.85215608 ;652; 
2643;69;18;612000;1761000; 657704.066 ; 6194872.162 ; 2.48307104 ; 42.85206735 ;507; 
2644;70;18;620000;1761000; 665694.612 ; 6194804.996 ; 2.58073154 ; 42.85188934 ;409; 
2645;71;18;628000;1761000; 673685.157 ; 6194737.785 ; 2.67839129 ; 42.85162205 ;291; 
2646;72;18;636000;1761000; 681675.702 ; 6194670.528 ; 2.77604999 ; 42.85126548 ;249; 
2647;73;18;644000;1761000; 689666.246 ; 6194603.225 ; 2.87370734 ; 42.85081962 ;151; 
2648;74;18;652000;1761000; 697656.790 ; 6194535.876 ; 2.97136303 ; 42.85028450 ;62; 
2649;75;18;660000;1761000; 705647.332 ; 6194468.481 ; 3.06901676 ; 42.84966010 ;1; 
2709;135;18;1140000;1761000; 1185076.489 ; 6190341.229 ; 8.91331868 ; 42.64918353 ;26; 
2710;136;18;1148000;1761000; 1193066.882 ; 6190271.052 ; 9.01028771 ; 42.64313565 ;60; 
2711;137;18;1156000;1761000; 1201057.271 ; 6190200.829 ; 9.10723638 ; 42.63699951 ;175; 
2712;138;18;1164000;1761000; 1209047.656 ; 6190130.562 ; 9.20416440 ; 42.63077513 ;554; 
2713;139;18;1172000;1761000; 1217038.036 ; 6190060.249 ; 9.30107149 ; 42.62446255 ;168; 
2714;140;18;1180000;1761000; 1225028.412 ; 6189989.890 ; 9.39795736 ; 42.61806180 ;324; 
2715;141;18;1188000;1761000; 1233018.783 ; 6189919.486 ; 9.49482171 ; 42.61157290 ;1; 
2753;36;19;348000;1769000; 394081.817 ; 6205053.521 ; -0.74199672 ; 42.87967205 ;1771; 
2754;37;19;356000;1769000; 402072.391 ; 6204987.866 ; -0.64435944 ; 42.88244183 ;1568; 
2755;38;19;364000;1769000; 410062.966 ; 6204922.165 ; -0.54671294 ; 42.88512242 ;1442; 
2756;39;19;372000;1769000; 418053.543 ; 6204856.418 ; -0.44905754 ; 42.88771380 ;1703; 
2757;40;19;380000;1769000; 426044.121 ; 6204790.626 ; -0.35139353 ; 42.89021596 ;2033; 
2758;41;19;388000;1769000; 434034.701 ; 6204724.788 ; -0.25372121 ; 42.89262888 ;1890; 
2759;42;19;396000;1769000; 442025.281 ; 6204658.904 ; -0.15604089 ; 42.89495256 ;1787; 
2760;43;19;404000;1769000; 450015.863 ; 6204592.974 ; -0.05835286 ; 42.89718698 ;1407; 
2761;44;19;412000;1769000; 458006.446 ; 6204526.999 ; 0.03934257 ; 42.89933213 ;1686; 
2762;45;19;420000;1769000; 465997.030 ; 6204460.978 ; 0.13704511 ; 42.90138800 ;2119; 
2763;46;19;428000;1769000; 473987.615 ; 6204394.911 ; 0.23475445 ; 42.90335458 ;1921; 
2764;47;19;436000;1769000; 481978.201 ; 6204328.798 ; 0.33247030 ; 42.90523186 ;1199; 
2765;48;19;444000;1769000; 489968.787 ; 6204262.640 ; 0.43019234 ; 42.90701984 ;1432; 
2766;49;19;452000;1769000; 497959.375 ; 6204196.435 ; 0.52792028 ; 42.90871850 ;1282; 
2767;50;19;460000;1769000; 505949.963 ; 6204130.185 ; 0.62565381 ; 42.91032783 ;981; 
2768;51;19;468000;1769000; 513940.552 ; 6204063.889 ; 0.72339265 ; 42.91184783 ;1085; 
2769;52;19;476000;1769000; 521931.142 ; 6203997.548 ; 0.82113647 ; 42.91327849 ;1227; 
2770;53;19;484000;1769000; 529921.732 ; 6203931.160 ; 0.91888499 ; 42.91461980 ;1025; 
2771;54;19;492000;1769000; 537912.323 ; 6203864.727 ; 1.01663789 ; 42.91587176 ;792; 
2772;55;19;500000;1769000; 545902.914 ; 6203798.248 ; 1.11439488 ; 42.91703436 ;955; 
2773;56;19;508000;1769000; 553893.506 ; 6203731.723 ; 1.21215566 ; 42.91810759 ;727; 
2774;57;19;516000;1769000; 561884.098 ; 6203665.152 ; 1.30991992 ; 42.91909145 ;915; 
2775;58;19;524000;1769000; 569874.690 ; 6203598.536 ; 1.40768735 ; 42.91998593 ;1118; 
2776;59;19;532000;1769000; 577865.283 ; 6203531.873 ; 1.50545767 ; 42.92079104 ;1093; 
2777;60;19;540000;1769000; 585855.876 ; 6203465.165 ; 1.60323056 ; 42.92150676 ;793; 
2778;61;19;548000;1769000; 593846.469 ; 6203398.411 ; 1.70100572 ; 42.92213309 ;715; 
2779;62;19;556000;1769000; 601837.062 ; 6203331.612 ; 1.79878286 ; 42.92267003 ;697; 
2780;63;19;564000;1769000; 609827.655 ; 6203264.766 ; 1.89656166 ; 42.92311758 ;594; 
2781;64;19;572000;1769000; 617818.248 ; 6203197.875 ; 1.99434182 ; 42.92347573 ;628; 
2782;65;19;580000;1769000; 625808.840 ; 6203130.937 ; 2.09212305 ; 42.92374449 ;553; 
2783;66;19;588000;1769000; 633799.433 ; 6203063.954 ; 2.18990504 ; 42.92392384 ;384; 
2784;67;19;596000;1769000; 641790.025 ; 6202996.926 ; 2.28768748 ; 42.92401380 ;411; 
2785;68;19;604000;1769000; 649780.618 ; 6202929.851 ; 2.38547008 ; 42.92401435 ;603; 
2786;69;19;612000;1769000; 657771.209 ; 6202862.731 ; 2.48325253 ; 42.92392551 ;628; 
2787;70;19;620000;1769000; 665761.801 ; 6202795.565 ; 2.58103453 ; 42.92374726 ;519; 
2788;71;19;628000;1769000; 673752.392 ; 6202728.352 ; 2.67881577 ; 42.92347962 ;431; 
2789;72;19;636000;1769000; 681742.982 ; 6202661.095 ; 2.77659596 ; 42.92312258 ;306; 
2790;73;19;644000;1769000; 689733.572 ; 6202593.791 ; 2.87437479 ; 42.92267614 ;338; 
2791;74;19;652000;1769000; 697724.162 ; 6202526.442 ; 2.97215196 ; 42.92214031 ;89; 
2792;75;19;660000;1769000; 705714.750 ; 6202459.046 ; 3.06992716 ; 42.92151509 ;5; 
2853;136;19;1148000;1769000; 1193137.084 ; 6198261.465 ; 9.01854965 ; 42.71471980 ;4; 
2854;137;19;1156000;1769000; 1201127.518 ; 6198191.239 ; 9.11561717 ; 42.70857563 ;123; 
2855;138;19;1164000;1769000; 1209117.948 ; 6198120.967 ; 9.21266396 ; 42.70234310 ;100; 
2856;139;19;1172000;1769000; 1217108.374 ; 6198050.649 ; 9.30968974 ; 42.69602226 ;53; 
2857;140;19;1180000;1769000; 1225098.795 ; 6197980.286 ; 9.40669423 ; 42.68961313 ;317; 
2893;33;20;324000;1777000; 370175.598 ; 6213240.803 ; -1.03904546 ; 42.94262100 ;1132; 
2894;34;20;332000;1777000; 378166.213 ; 6213175.286 ; -0.94131645 ; 42.94566228 ;1301; 
2895;35;20;340000;1777000; 386156.830 ; 6213109.724 ; -0.84357730 ; 42.94861429 ;1340; 
2896;36;20;348000;1777000; 394147.448 ; 6213044.117 ; -0.74582830 ; 42.95147701 ;1831; 
2897;37;20;356000;1777000; 402138.068 ; 6212978.463 ; -0.64806976 ; 42.95425044 ;1112; 
2898;38;20;364000;1777000; 410128.689 ; 6212912.764 ; -0.55030197 ; 42.95693455 ;1337; 
2899;39;20;372000;1777000; 418119.312 ; 6212847.019 ; -0.45252524 ; 42.95952933 ;1318; 
2900;40;20;380000;1777000; 426109.936 ; 6212781.228 ; -0.35473988 ; 42.96203478 ;1579; 
2901;41;20;388000;1777000; 434100.561 ; 6212715.391 ; -0.25694617 ; 42.96445087 ;1415; 
2902;42;20;396000;1777000; 442091.187 ; 6212649.508 ; -0.15914443 ; 42.96677760 ;1195; 
2903;43;20;404000;1777000; 450081.815 ; 6212583.580 ; -0.06133495 ; 42.96901495 ;920; 
2904;44;20;412000;1777000; 458072.444 ; 6212517.605 ; 0.03648196 ; 42.97116292 ;1647; 
2905;45;20;420000;1777000; 466063.073 ; 6212451.585 ; 0.13430600 ; 42.97322150 ;1560; 
2906;46;20;428000;1777000; 474053.704 ; 6212385.519 ; 0.23213686 ; 42.97519066 ;1206; 
2907;47;20;436000;1777000; 482044.336 ; 6212319.407 ; 0.32997426 ; 42.97707041 ;1150; 
2908;48;20;444000;1777000; 490034.968 ; 6212253.250 ; 0.42781787 ; 42.97886074 ;1093; 
2909;49;20;452000;1777000; 498025.602 ; 6212187.046 ; 0.52566741 ; 42.98056163 ;973; 
2910;50;20;460000;1777000; 506016.236 ; 6212120.797 ; 0.62352256 ; 42.98217308 ;649; 
2911;51;20;468000;1777000; 514006.871 ; 6212054.501 ; 0.72138303 ; 42.98369507 ;811; 
2912;52;20;476000;1777000; 521997.506 ; 6211988.160 ; 0.81924851 ; 42.98512761 ;835; 
2913;53;20;484000;1777000; 529988.142 ; 6211921.773 ; 0.91711870 ; 42.98647069 ;774; 
2914;54;20;492000;1777000; 537978.779 ; 6211855.341 ; 1.01499329 ; 42.98772429 ;753; 
2915;55;20;500000;1777000; 545969.416 ; 6211788.862 ; 1.11287199 ; 42.98888842 ;498; 
2916;56;20;508000;1777000; 553960.054 ; 6211722.337 ; 1.21075448 ; 42.98996306 ;528; 
2917;57;20;516000;1777000; 561950.692 ; 6211655.767 ; 1.30864047 ; 42.99094822 ;587; 
2918;58;20;524000;1777000; 569941.330 ; 6211589.151 ; 1.40652965 ; 42.99184388 ;593; 
2919;59;20;532000;1777000; 577931.968 ; 6211522.489 ; 1.50442172 ; 42.99265004 ;616; 
2920;60;20;540000;1777000; 585922.607 ; 6211455.781 ; 1.60231638 ; 42.99336670 ;484; 
2921;61;20;548000;1777000; 593913.246 ; 6211389.027 ; 1.70021331 ; 42.99399386 ;559; 
2922;62;20;556000;1777000; 601903.884 ; 6211322.227 ; 1.79811223 ; 42.99453150 ;471; 
2923;63;20;564000;1777000; 609894.523 ; 6211255.382 ; 1.89601281 ; 42.99497964 ;438; 
2924;64;20;572000;1777000; 617885.162 ; 6211188.490 ; 1.99391477 ; 42.99533826 ;449; 
2925;65;20;580000;1777000; 625875.801 ; 6211121.553 ; 2.09181779 ; 42.99560737 ;515; 
2926;66;20;588000;1777000; 633866.439 ; 6211054.570 ; 2.18972158 ; 42.99578696 ;401; 
2927;67;20;596000;1777000; 641857.077 ; 6210987.541 ; 2.28762582 ; 42.99587704 ;455; 
2928;68;20;604000;1777000; 649847.715 ; 6210920.466 ; 2.38553022 ; 42.99587760 ;647; 
2929;69;20;612000;1777000; 657838.353 ; 6210853.345 ; 2.48343447 ; 42.99578863 ;525; 
2930;70;20;620000;1777000; 665828.990 ; 6210786.178 ; 2.58133827 ; 42.99561016 ;413; 
2931;71;20;628000;1777000; 673819.627 ; 6210718.966 ; 2.67924131 ; 42.99534216 ;382; 
2932;72;20;636000;1777000; 681810.263 ; 6210651.708 ; 2.77714329 ; 42.99498465 ;233; 
2933;73;20;644000;1777000; 689800.899 ; 6210584.403 ; 2.87504390 ; 42.99453763 ;213; 
2934;74;20;652000;1777000; 697791.534 ; 6210517.053 ; 2.97294285 ; 42.99400110 ;67; 
2935;75;20;660000;1777000; 705782.169 ; 6210449.657 ; 3.07083983 ; 42.99337505 ;4; 
2999;139;20;1172000;1777000; 1217178.716 ; 6206041.095 ; 9.31832930 ; 42.76758654 ;73; 
3000;140;20;1180000;1777000; 1225169.183 ; 6205970.728 ; 9.41545268 ; 42.76116902 ;578; 
3032;29;21;292000;1785000; 338278.465 ; 6221493.039 ; -1.43454501 ; 43.00134445 ;967; 
3033;30;21;300000;1785000; 346269.119 ; 6221427.708 ; -1.33673830 ; 43.00474712 ;992; 
3034;31;21;308000;1785000; 354259.774 ; 6221362.331 ; -1.23892020 ; 43.00806047 ;1046; 
3035;32;21;316000;1785000; 362250.432 ; 6221296.908 ; -1.14109101 ; 43.01128448 ;1036; 
3036;33;21;324000;1785000; 370241.091 ; 6221231.439 ; -1.04325104 ; 43.01441913 ;1218; 
3037;34;21;332000;1785000; 378231.752 ; 6221165.925 ; -0.94540058 ; 43.01746440 ;848; 
3038;35;21;340000;1785000; 386222.414 ; 6221100.365 ; -0.84753994 ; 43.02042029 ;843; 
3039;36;21;348000;1785000; 394213.078 ; 6221034.758 ; -0.74966942 ; 43.02328677 ;1039; 
3040;37;21;356000;1785000; 402203.744 ; 6220969.106 ; -0.65178932 ; 43.02606384 ;837; 
3041;38;21;364000;1785000; 410194.411 ; 6220903.408 ; -0.55389994 ; 43.02875147 ;1081; 
3042;39;21;372000;1785000; 418185.079 ; 6220837.665 ; -0.45600159 ; 43.03134967 ;1068; 
3043;40;21;380000;1785000; 426175.749 ; 6220771.875 ; -0.35809456 ; 43.03385840 ;1306; 
3044;41;21;388000;1785000; 434166.420 ; 6220706.039 ; -0.26017916 ; 43.03627767 ;1038; 
3045;42;21;396000;1785000; 442157.092 ; 6220640.158 ; -0.16225570 ; 43.03860746 ;1123; 
3046;43;21;404000;1785000; 450147.766 ; 6220574.230 ; -0.06432448 ; 43.04084775 ;721; 
3047;44;21;412000;1785000; 458138.440 ; 6220508.257 ; 0.03361421 ; 43.04299854 ;873; 
3048;45;21;420000;1785000; 466129.116 ; 6220442.238 ; 0.13156005 ; 43.04505982 ;819; 
3049;46;21;428000;1785000; 474119.793 ; 6220376.173 ; 0.22951275 ; 43.04703157 ;743; 
3050;47;21;436000;1785000; 482110.470 ; 6220310.062 ; 0.32747199 ; 43.04891380 ;615; 
3051;48;21;444000;1785000; 490101.149 ; 6220243.905 ; 0.42543749 ; 43.05070647 ;623; 
3052;49;21;452000;1785000; 498091.828 ; 6220177.703 ; 0.52340892 ; 43.05240960 ;534; 
3053;50;21;460000;1785000; 506082.508 ; 6220111.454 ; 0.62138599 ; 43.05402317 ;492; 
3054;51;21;468000;1785000; 514073.189 ; 6220045.159 ; 0.71936840 ; 43.05554716 ;466; 
3055;52;21;476000;1785000; 522063.870 ; 6219978.819 ; 0.81735584 ; 43.05698159 ;431; 
3056;53;21;484000;1785000; 530054.552 ; 6219912.432 ; 0.91534800 ; 43.05832643 ;397; 
3057;54;21;492000;1785000; 538045.235 ; 6219846.000 ; 1.01334459 ; 43.05958168 ;388; 
3058;55;21;500000;1785000; 546035.918 ; 6219779.522 ; 1.11134529 ; 43.06074734 ;453; 
3059;56;21;508000;1785000; 554026.601 ; 6219712.998 ; 1.20934981 ; 43.06182339 ;503; 
3060;57;21;516000;1785000; 562017.285 ; 6219646.428 ; 1.30735784 ; 43.06280984 ;480; 
3061;58;21;524000;1785000; 570007.969 ; 6219579.812 ; 1.40536907 ; 43.06370668 ;432; 
3062;59;21;532000;1785000; 577998.653 ; 6219513.150 ; 1.50338319 ; 43.06451390 ;445; 
3063;60;21;540000;1785000; 585989.338 ; 6219446.442 ; 1.60139992 ; 43.06523151 ;394; 
3064;61;21;548000;1785000; 593980.022 ; 6219379.688 ; 1.69941893 ; 43.06585949 ;365; 
3065;62;21;556000;1785000; 601970.707 ; 6219312.889 ; 1.79743992 ; 43.06639784 ;349; 
3066;63;21;564000;1785000; 609961.392 ; 6219246.043 ; 1.89546260 ; 43.06684657 ;350; 
3067;64;21;572000;1785000; 617952.076 ; 6219179.152 ; 1.99348665 ; 43.06720566 ;412; 
3068;65;21;580000;1785000; 625942.761 ; 6219112.214 ; 2.09151178 ; 43.06747513 ;354; 
3069;66;21;588000;1785000; 633933.445 ; 6219045.231 ; 2.18953766 ; 43.06765495 ;220; 
3070;67;21;596000;1785000; 641924.129 ; 6218978.202 ; 2.28756401 ; 43.06774515 ;260; 
3071;68;21;604000;1785000; 649914.813 ; 6218911.126 ; 2.38559051 ; 43.06774571 ;423; 
3072;69;21;612000;1785000; 657905.497 ; 6218844.005 ; 2.48361687 ; 43.06765663 ;417; 
3073;70;21;620000;1785000; 665896.180 ; 6218776.838 ; 2.58164277 ; 43.06747792 ;241; 
3074;71;21;628000;1785000; 673886.863 ; 6218709.625 ; 2.67966790 ; 43.06720957 ;201; 
3075;72;21;636000;1785000; 681877.545 ; 6218642.366 ; 2.77769198 ; 43.06685159 ;219; 
3076;73;21;644000;1785000; 689868.227 ; 6218575.062 ; 2.87571469 ; 43.06640398 ;143; 
3077;74;21;652000;1785000; 697858.908 ; 6218507.711 ; 2.97373572 ; 43.06586675 ;21; 
3078;75;21;660000;1785000; 705849.588 ; 6218440.314 ; 3.07175477 ; 43.06523988 ;4; 
3109;106;21;908000;1785000; 953560.023 ; 6216328.256 ; 6.10770376 ; 43.00138733 ;1; 
3110;107;21;916000;1785000; 961550.651 ; 6216259.391 ; 6.20549900 ; 42.99789645 ;1; 
3112;109;21;932000;1785000; 977531.899 ; 6216121.525 ; 6.40105323 ; 42.99064684 ;4; 
3142;139;21;1172000;1785000; 1217249.063 ; 6214031.587 ; 9.32699023 ; 42.83915527 ;196; 
3143;140;21;1180000;1785000; 1225239.575 ; 6213961.215 ; 9.42423281 ; 42.83272936 ;514; 
3175;29;22;292000;1793000; 338343.772 ; 6229483.714 ; -1.43924766 ; 43.07313007 ;679; 
3176;30;22;300000;1793000; 346334.472 ; 6229418.385 ; -1.34131937 ; 43.07653721 ;763; 
3177;31;22;308000;1793000; 354325.173 ; 6229353.010 ; -1.24337964 ; 43.07985491 ;800; 
3178;32;22;316000;1793000; 362315.876 ; 6229287.589 ; -1.14542879 ; 43.08308315 ;643; 
3179;33;22;324000;1793000; 370306.582 ; 6229222.122 ; -1.04746710 ; 43.08622192 ;946; 
3180;34;22;332000;1793000; 378297.288 ; 6229156.609 ; -0.94949489 ; 43.08927119 ;643; 
3181;35;22;340000;1793000; 386287.997 ; 6229091.051 ; -0.85151247 ; 43.09223096 ;382; 
3182;36;22;348000;1793000; 394278.707 ; 6229025.446 ; -0.75352012 ; 43.09510121 ;439; 
3183;37;22;356000;1793000; 402269.418 ; 6228959.795 ; -0.65551816 ; 43.09788193 ;492; 
3184;38;22;364000;1793000; 410260.131 ; 6228894.099 ; -0.55750688 ; 43.10057309 ;679; 
3185;39;22;372000;1793000; 418250.845 ; 6228828.356 ; -0.45948660 ; 43.10317470 ;604; 
3186;40;22;380000;1793000; 426241.561 ; 6228762.568 ; -0.36145761 ; 43.10568673 ;535; 
3187;41;22;388000;1793000; 434232.278 ; 6228696.734 ; -0.26342023 ; 43.10810918 ;453; 
3188;42;22;396000;1793000; 442222.996 ; 6228630.853 ; -0.16537474 ; 43.11044202 ;508; 
3189;43;22;404000;1793000; 450213.716 ; 6228564.927 ; -0.06732146 ; 43.11268526 ;499; 
3190;44;22;412000;1793000; 458204.436 ; 6228498.955 ; 0.03073930 ; 43.11483888 ;488; 
3191;45;22;420000;1793000; 466195.158 ; 6228432.937 ; 0.12880725 ; 43.11690287 ;511; 
3192;46;22;428000;1793000; 474185.880 ; 6228366.873 ; 0.22688208 ; 43.11887721 ;441; 
3193;47;22;436000;1793000; 482176.604 ; 6228300.763 ; 0.32496348 ; 43.12076191 ;544; 
3194;48;22;444000;1793000; 490167.328 ; 6228234.607 ; 0.42305116 ; 43.12255694 ;573; 
3195;49;22;452000;1793000; 498158.053 ; 6228168.405 ; 0.52114479 ; 43.12426231 ;522; 
3196;50;22;460000;1793000; 506148.779 ; 6228102.157 ; 0.61924409 ; 43.12587799 ;450; 
3197;51;22;468000;1793000; 514139.506 ; 6228035.863 ; 0.71734874 ; 43.12740399 ;406; 
3198;52;22;476000;1793000; 522130.233 ; 6227969.523 ; 0.81545844 ; 43.12884030 ;378; 
3199;53;22;484000;1793000; 530120.961 ; 6227903.137 ; 0.91357289 ; 43.13018691 ;345; 
3200;54;22;492000;1793000; 538111.690 ; 6227836.706 ; 1.01169177 ; 43.13144381 ;375; 
3201;55;22;500000;1793000; 546102.419 ; 6227770.228 ; 1.10981479 ; 43.13261100 ;390; 
3202;56;22;508000;1793000; 554093.148 ; 6227703.704 ; 1.20794163 ; 43.13368847 ;397; 
3203;57;22;516000;1793000; 562083.878 ; 6227637.135 ; 1.30607200 ; 43.13467622 ;320; 
3204;58;22;524000;1793000; 570074.608 ; 6227570.519 ; 1.40420558 ; 43.13557424 ;325; 
3205;59;22;532000;1793000; 578065.338 ; 6227503.857 ; 1.50234207 ; 43.13638252 ;350; 
3206;60;22;540000;1793000; 586056.068 ; 6227437.149 ; 1.60048116 ; 43.13710107 ;309; 
3207;61;22;548000;1793000; 594046.799 ; 6227370.396 ; 1.69862256 ; 43.13772988 ;288; 
3208;62;22;556000;1793000; 602037.530 ; 6227303.596 ; 1.79676594 ; 43.13826894 ;347; 
3209;63;22;564000;1793000; 610028.260 ; 6227236.751 ; 1.89491101 ; 43.13871826 ;365; 
3210;64;22;572000;1793000; 618018.991 ; 6227169.859 ; 1.99305747 ; 43.13907783 ;349; 
3211;65;22;580000;1793000; 626009.721 ; 6227102.922 ; 2.09120499 ; 43.13934764 ;254; 
3212;66;22;588000;1793000; 634000.452 ; 6227035.938 ; 2.18935329 ; 43.13952771 ;271; 
3213;67;22;596000;1793000; 641991.182 ; 6226968.908 ; 2.28750204 ; 43.13961802 ;194; 
3214;68;22;604000;1793000; 649981.912 ; 6226901.833 ; 2.38565096 ; 43.13961858 ;276; 
3215;69;22;612000;1793000; 657972.641 ; 6226834.711 ; 2.48379972 ; 43.13952939 ;308; 
3216;70;22;620000;1793000; 665963.370 ; 6226767.544 ; 2.58194802 ; 43.13935044 ;267; 
